"reference_id","category","equipment","parameter","state","value_min","value_max","unit","reference_type","source_organization","source_document","publication_year","page","source_url","applicability","calculation_note","confidence"
"TARIFF_GENERAL_B_HV_B_III_OFF_PEAK_SPRING_AUTUMN","tariff","general_electricity","energy_rate","off_peak","90.4","90.4","KRW/kWh","OFFICIAL","한국전력공사","전기요금(종합) 2026-06-01 시행, 한전 제작 PDF 외부 호스팅 사본","2026","PDF 1","https://data.cmpi.or.kr/program/board/2026%EB%85%84%EB%8F%846%EC%9B%941%EC%9D%BC%20%EC%8B%9C%ED%96%89%20%EC%A0%84%EA%B8%B0%EC%9A%94%EA%B8%88%ED%91%9C.pdf","{""schema_version"":""1.0"",""evidence_class"":""OFFICIAL"",""value_semantics"":""tariff_rate"",""calculation_eligible"":true,""verified_as_of"":""2026-09-16"",""valid_from"":""2026-06-01"",""valid_to_exclusive"":null,""contract_type"":""GENERAL_B"",""voltage"":""HV_B"",""option"":""III"",""region"":""KR"",""requires_asof_revalidation"":true,""source_hosting"":""external_copy_of_kepco_document"",""confidence"":""VERIFIED_COPY"",""corroborating_url"":""https://cyber.kepco.co.kr/ckepco/front/jsp/CY/E/E/CYEEHP00102.jsp"",""season"":""spring_autumn"",""band"":""off_peak""}","전력량요금만. 기후환경·연료비·부가세·기금 미포함. 계절·시간대·기간별 구간을 분리.","VERIFIED_COPY"
"TARIFF_GENERAL_B_HV_B_III_OFF_PEAK_WINTER","tariff","general_electricity","energy_rate","off_peak","97.5","97.5","KRW/kWh","OFFICIAL","한국전력공사","전기요금(종합) 2026-06-01 시행, 한전 제작 PDF 외부 호스팅 사본","2026","PDF 1","https://data.cmpi.or.kr/program/board/2026%EB%85%84%EB%8F%846%EC%9B%941%EC%9D%BC%20%EC%8B%9C%ED%96%89%20%EC%A0%84%EA%B8%B0%EC%9A%94%EA%B8%88%ED%91%9C.pdf","{""schema_version"":""1.0"",""evidence_class"":""OFFICIAL"",""value_semantics"":""tariff_rate"",""calculation_eligible"":true,""verified_as_of"":""2026-09-16"",""valid_from"":""2026-06-01"",""valid_to_exclusive"":null,""contract_type"":""GENERAL_B"",""voltage"":""HV_B"",""option"":""III"",""region"":""KR"",""requires_asof_revalidation"":true,""source_hosting"":""external_copy_of_kepco_document"",""confidence"":""VERIFIED_COPY"",""corroborating_url"":""https://cyber.kepco.co.kr/ckepco/front/jsp/CY/E/E/CYEEHP00102.jsp"",""season"":""winter"",""band"":""off_peak""}","전력량요금만. 기후환경·연료비·부가세·기금 미포함. 계절·시간대·기간별 구간을 분리.","VERIFIED_COPY"
"TARIFF_GENERAL_B_HV_B_III_MID_LOAD_SUMMER","tariff","general_electricity","energy_rate","mid_load","142.7","142.7","KRW/kWh","OFFICIAL","한국전력공사","전기요금(종합) 2026-06-01 시행, 한전 제작 PDF 외부 호스팅 사본","2026","PDF 1","https://data.cmpi.or.kr/program/board/2026%EB%85%84%EB%8F%846%EC%9B%941%EC%9D%BC%20%EC%8B%9C%ED%96%89%20%EC%A0%84%EA%B8%B0%EC%9A%94%EA%B8%88%ED%91%9C.pdf","{""schema_version"":""1.0"",""evidence_class"":""OFFICIAL"",""value_semantics"":""tariff_rate"",""calculation_eligible"":true,""verified_as_of"":""2026-09-16"",""valid_from"":""2026-06-01"",""valid_to_exclusive"":null,""contract_type"":""GENERAL_B"",""voltage"":""HV_B"",""option"":""III"",""region"":""KR"",""requires_asof_revalidation"":true,""source_hosting"":""external_copy_of_kepco_document"",""confidence"":""VERIFIED_COPY"",""corroborating_url"":""https://cyber.kepco.co.kr/ckepco/front/jsp/CY/E/E/CYEEHP00102.jsp"",""season"":""summer"",""band"":""mid_load""}","전력량요금만. 기후환경·연료비·부가세·기금 미포함. 계절·시간대·기간별 구간을 분리.","VERIFIED_COPY"
"TARIFF_GENERAL_B_HV_B_III_MID_LOAD_SPRING_AUTUMN","tariff","general_electricity","energy_rate","mid_load","112.8","112.8","KRW/kWh","OFFICIAL","한국전력공사","전기요금(종합) 2026-06-01 시행, 한전 제작 PDF 외부 호스팅 사본","2026","PDF 1","https://data.cmpi.or.kr/program/board/2026%EB%85%84%EB%8F%846%EC%9B%941%EC%9D%BC%20%EC%8B%9C%ED%96%89%20%EC%A0%84%EA%B8%B0%EC%9A%94%EA%B8%88%ED%91%9C.pdf","{""schema_version"":""1.0"",""evidence_class"":""OFFICIAL"",""value_semantics"":""tariff_rate"",""calculation_eligible"":true,""verified_as_of"":""2026-09-16"",""valid_from"":""2026-06-01"",""valid_to_exclusive"":null,""contract_type"":""GENERAL_B"",""voltage"":""HV_B"",""option"":""III"",""region"":""KR"",""requires_asof_revalidation"":true,""source_hosting"":""external_copy_of_kepco_document"",""confidence"":""VERIFIED_COPY"",""corroborating_url"":""https://cyber.kepco.co.kr/ckepco/front/jsp/CY/E/E/CYEEHP00102.jsp"",""season"":""spring_autumn"",""band"":""mid_load""}","전력량요금만. 기후환경·연료비·부가세·기금 미포함. 계절·시간대·기간별 구간을 분리.","VERIFIED_COPY"
"TARIFF_GENERAL_B_HV_B_III_MID_LOAD_WINTER","tariff","general_electricity","energy_rate","mid_load","142.7","142.7","KRW/kWh","OFFICIAL","한국전력공사","전기요금(종합) 2026-06-01 시행, 한전 제작 PDF 외부 호스팅 사본","2026","PDF 1","https://data.cmpi.or.kr/program/board/2026%EB%85%84%EB%8F%846%EC%9B%941%EC%9D%BC%20%EC%8B%9C%ED%96%89%20%EC%A0%84%EA%B8%B0%EC%9A%94%EA%B8%88%ED%91%9C.pdf","{""schema_version"":""1.0"",""evidence_class"":""OFFICIAL"",""value_semantics"":""tariff_rate"",""calculation_eligible"":true,""verified_as_of"":""2026-09-16"",""valid_from"":""2026-06-01"",""valid_to_exclusive"":null,""contract_type"":""GENERAL_B"",""voltage"":""HV_B"",""option"":""III"",""region"":""KR"",""requires_asof_revalidation"":true,""source_hosting"":""external_copy_of_kepco_document"",""confidence"":""VERIFIED_COPY"",""corroborating_url"":""https://cyber.kepco.co.kr/ckepco/front/jsp/CY/E/E/CYEEHP00102.jsp"",""season"":""winter"",""band"":""mid_load""}","전력량요금만. 기후환경·연료비·부가세·기금 미포함. 계절·시간대·기간별 구간을 분리.","VERIFIED_COPY"
"TARIFF_GENERAL_B_HV_B_III_PEAK_LOAD_SUMMER","tariff","general_electricity","energy_rate","peak_load","224","224","KRW/kWh","OFFICIAL","한국전력공사","전기요금(종합) 2026-06-01 시행, 한전 제작 PDF 외부 호스팅 사본","2026","PDF 1","https://data.cmpi.or.kr/program/board/2026%EB%85%84%EB%8F%846%EC%9B%941%EC%9D%BC%20%EC%8B%9C%ED%96%89%20%EC%A0%84%EA%B8%B0%EC%9A%94%EA%B8%88%ED%91%9C.pdf","{""schema_version"":""1.0"",""evidence_class"":""OFFICIAL"",""value_semantics"":""tariff_rate"",""calculation_eligible"":true,""verified_as_of"":""2026-09-16"",""valid_from"":""2026-06-01"",""valid_to_exclusive"":null,""contract_type"":""GENERAL_B"",""voltage"":""HV_B"",""option"":""III"",""region"":""KR"",""requires_asof_revalidation"":true,""source_hosting"":""external_copy_of_kepco_document"",""confidence"":""VERIFIED_COPY"",""corroborating_url"":""https://cyber.kepco.co.kr/ckepco/front/jsp/CY/E/E/CYEEHP00102.jsp"",""season"":""summer"",""band"":""peak_load""}","전력량요금만. 기후환경·연료비·부가세·기금 미포함. 계절·시간대·기간별 구간을 분리.","VERIFIED_COPY"
"TARIFF_GENERAL_B_HV_B_III_PEAK_LOAD_SPRING_AUTUMN","tariff","general_electricity","energy_rate","peak_load","143.1","143.1","KRW/kWh","OFFICIAL","한국전력공사","전기요금(종합) 2026-06-01 시행, 한전 제작 PDF 외부 호스팅 사본","2026","PDF 1","https://data.cmpi.or.kr/program/board/2026%EB%85%84%EB%8F%846%EC%9B%941%EC%9D%BC%20%EC%8B%9C%ED%96%89%20%EC%A0%84%EA%B8%B0%EC%9A%94%EA%B8%88%ED%91%9C.pdf","{""schema_version"":""1.0"",""evidence_class"":""OFFICIAL"",""value_semantics"":""tariff_rate"",""calculation_eligible"":true,""verified_as_of"":""2026-09-16"",""valid_from"":""2026-06-01"",""valid_to_exclusive"":null,""contract_type"":""GENERAL_B"",""voltage"":""HV_B"",""option"":""III"",""region"":""KR"",""requires_asof_revalidation"":true,""source_hosting"":""external_copy_of_kepco_document"",""confidence"":""VERIFIED_COPY"",""corroborating_url"":""https://cyber.kepco.co.kr/ckepco/front/jsp/CY/E/E/CYEEHP00102.jsp"",""season"":""spring_autumn"",""band"":""peak_load""}","전력량요금만. 기후환경·연료비·부가세·기금 미포함. 계절·시간대·기간별 구간을 분리.","VERIFIED_COPY"
"TARIFF_GENERAL_B_HV_B_III_PEAK_LOAD_WINTER","tariff","general_electricity","energy_rate","peak_load","198.9","198.9","KRW/kWh","OFFICIAL","한국전력공사","전기요금(종합) 2026-06-01 시행, 한전 제작 PDF 외부 호스팅 사본","2026","PDF 1","https://data.cmpi.or.kr/program/board/2026%EB%85%84%EB%8F%846%EC%9B%941%EC%9D%BC%20%EC%8B%9C%ED%96%89%20%EC%A0%84%EA%B8%B0%EC%9A%94%EA%B8%88%ED%91%9C.pdf","{""schema_version"":""1.0"",""evidence_class"":""OFFICIAL"",""value_semantics"":""tariff_rate"",""calculation_eligible"":true,""verified_as_of"":""2026-09-16"",""valid_from"":""2026-06-01"",""valid_to_exclusive"":null,""contract_type"":""GENERAL_B"",""voltage"":""HV_B"",""option"":""III"",""region"":""KR"",""requires_asof_revalidation"":true,""source_hosting"":""external_copy_of_kepco_document"",""confidence"":""VERIFIED_COPY"",""corroborating_url"":""https://cyber.kepco.co.kr/ckepco/front/jsp/CY/E/E/CYEEHP00102.jsp"",""season"":""winter"",""band"":""peak_load""}","전력량요금만. 기후환경·연료비·부가세·기금 미포함. 계절·시간대·기간별 구간을 분리.","VERIFIED_COPY"
"TARIFF_CONTRACT_SCOPE","tariff","general_electricity","contract_scope","all","","","","tariff_rule","기후에너지환경부 / 한국전력공사","소규모 자영업자 전기요금 선택권 확대 (2026-05-26) 붙임","2026","PDF 4","https://mcee.go.kr/home/file/readDownloadFile.do?fileId=324524&fileSeq=2","{""schema_version"":""1.0"",""evidence_class"":""OFFICIAL"",""value_semantics"":""rule"",""calculation_eligible"":false,""verified_as_of"":""2026-09-16"",""valid_from"":null,""valid_to_exclusive"":null,""general_a_contract_kw_lt"":300,""general_b_contract_kw_gte"":300,""unsupported_combinations"":[""GENERAL_A_II/LV"",""GENERAL_B/LV"",""GENERAL_B/HV_C""],""source_for_general_b"":""https://data.cmpi.or.kr/program/board/2026%EB%85%84%EB%8F%846%EC%9B%941%EC%9D%BC%20%EC%8B%9C%ED%96%89%20%EC%A0%84%EA%B8%B0%EC%9A%94%EA%B8%88%ED%91%9C.pdf""}","갑: 계약전력 300kW 미만. 갑II: 시간대별 구분계량기 설치 고객. 을: 300kW 이상은 한전 요금표 확인. 고지서 계약 우선.","NO_NUMERIC_VALUE"
"TARIFF_SEASONS","tariff","general_electricity","season_mapping","all","","","","tariff_rule","한국전력공사","전기요금(종합) 2026-06-01 시행, 한전 제작 PDF 외부 호스팅 사본","2026","PDF 1","https://data.cmpi.or.kr/program/board/2026%EB%85%84%EB%8F%846%EC%9B%941%EC%9D%BC%20%EC%8B%9C%ED%96%89%20%EC%A0%84%EA%B8%B0%EC%9A%94%EA%B8%88%ED%91%9C.pdf","{""schema_version"":""1.0"",""evidence_class"":""OFFICIAL"",""value_semantics"":""rule"",""calculation_eligible"":true,""verified_as_of"":""2026-09-16"",""valid_from"":""2026-06-01"",""valid_to_exclusive"":null,""summer_months"":[6,7,8],""spring_autumn_months"":[3,4,5,9,10],""winter_months"":[11,12,1,2],""timezone"":""Asia/Seoul"",""confidence"":""VERIFIED_COPY""}","주택용 여름철 달력과 혼동 금지.","VERIFIED_COPY"
"TARIFF_TOU_MAINLAND","tariff","general_electricity","time_band_mapping","tou","","","","tariff_rule","한국전력공사","전기요금(종합) 2026-06-01 시행, 한전 제작 PDF 외부 호스팅 사본","2026","PDF 2 / 계절별·시간대별 구분","https://data.cmpi.or.kr/program/board/2026%EB%85%84%EB%8F%846%EC%9B%941%EC%9D%BC%20%EC%8B%9C%ED%96%89%20%EC%A0%84%EA%B8%B0%EC%9A%94%EA%B8%88%ED%91%9C.pdf","{""schema_version"":""1.0"",""evidence_class"":""OFFICIAL"",""value_semantics"":""rule"",""calculation_eligible"":true,""verified_as_of"":""2026-09-16"",""valid_from"":""2026-06-01"",""valid_to_exclusive"":null,""timezone"":""Asia/Seoul"",""region"":""MAINLAND"",""off_peak"":[[22,24],[0,8]],""summer_spring_autumn"":{""mid_load"":[[8,15],[21,22]],""peak_load"":[[15,21]]},""winter"":{""mid_load"":[[8,9],[12,16],[19,22]],""peak_load"":[[9,12],[16,19]]},""confidence"":""VERIFIED_COPY""}","시작 포함·끝 제외. 토요일 최대부하→중간부하, 공휴일→경부하 예외 적용; 임시공휴일 취급 별도. 구 약관 시간표 혼용 금지.","VERIFIED_COPY"
"TARIFF_TOU_JEJU","tariff","general_electricity","time_band_mapping","tou","","","","tariff_rule","한국전력공사","전기요금(종합) 2026-06-01 시행, 한전 제작 PDF 외부 호스팅 사본","2026","PDF 2 / 제주특별자치도","https://data.cmpi.or.kr/program/board/2026%EB%85%84%EB%8F%846%EC%9B%941%EC%9D%BC%20%EC%8B%9C%ED%96%89%20%EC%A0%84%EA%B8%B0%EC%9A%94%EA%B8%88%ED%91%9C.pdf","{""schema_version"":""1.0"",""evidence_class"":""OFFICIAL"",""value_semantics"":""rule"",""calculation_eligible"":true,""verified_as_of"":""2026-09-16"",""valid_from"":""2026-06-01"",""valid_to_exclusive"":null,""timezone"":""Asia/Seoul"",""region"":""JEJU"",""off_peak"":[[22,24],[0,8]],""mid_load"":[[8,16]],""peak_load"":[[16,22]],""confidence"":""VERIFIED_COPY""}","모든 계절에 동일 시간구분. 주말·공휴일 규칙은 약관 확인.","VERIFIED_COPY"
"TARIFF_A2_AUTO_MIN","tariff","general_electricity","automatic_minimum_bill","monthly","","","","tariff_rule","기후에너지환경부 / 한국전력공사","소규모 자영업자 전기요금 선택권 확대 (2026-05-26) 붙임","2026","PDF 2","https://mcee.go.kr/home/file/readDownloadFile.do?fileId=324524&fileSeq=2","{""schema_version"":""1.0"",""evidence_class"":""OFFICIAL"",""value_semantics"":""rule"",""calculation_eligible"":true,""verified_as_of"":""2026-09-16"",""valid_from"":""2026-06-01"",""valid_to_exclusive"":""2026-12-01"",""contract_type"":""GENERAL_A_II"",""paired_options"":{""I"":""III"",""II"":""IV""},""requires_full_monthly_usage"":true}","2026년 6~11월 갑II 시간대별 요금과 단일요금 비교 자동 최저 적용. 기준·개선 전체 월 요금을 각각 비교. 절감 kWh만으로 최저요금 선택 불가.","NO_NUMERIC_VALUE"
"FUEL_2026_Q3","tariff","general_electricity","fuel_adjustment_rate","all","5","5","KRW/kWh","OFFICIAL","한국전력공사","2026년 3분기 연료비조정단가 산정내역 (2026-06-19)","2026","첨부 이미지 / 4. 최종 연료비조정단가","https://www.kepco.co.kr/home/media/newsroom/notice/boardView.do?boardMngNo=14&boardNo=2673","{""schema_version"":""1.0"",""evidence_class"":""OFFICIAL"",""value_semantics"":""tariff_rate"",""calculation_eligible"":true,""verified_as_of"":""2026-09-16"",""valid_from"":""2026-07-01"",""valid_to_exclusive"":""2026-10-01"",""period_basis"":""billing_month"",""original_image"":""https://www.kepco.co.kr/KEPCO_FILE/CkEditor/4ccdd1aa-0329-4369-b7fb-1d5c299cb835""}","산식상 -3.4원이 아니라 최종 적용단가 +5.0원. 7~9월분만 사용.","VERIFIED_SOURCE"
"CLIMATE_HISTORICAL_2023","tariff","general_electricity","climate_environment_rate","all","9","9","KRW/kWh","OFFICIAL","한국전력공사","빛으로 여는 세상 2023년 3·4월호 요금조정 안내","2023","웹 / 2023년 기후환경요금","https://home.kepco.co.kr/kepco/front/html/WZ/2023_03_04/sub2_1.html","{""schema_version"":""1.0"",""evidence_class"":""OFFICIAL"",""value_semantics"":""historical_rate"",""calculation_eligible"":false,""verified_as_of"":""2026-09-16"",""valid_from"":""2023-01-01"",""valid_to_exclusive"":""2024-01-01"",""confidence"":""VERIFIED_HISTORICAL""}","2023년 공식값만 확인. 2026년 현행 자동 기본값으로 채택하지 않음. 해당 청구기간 고지서 또는 공고로 재검증.","VERIFIED_HISTORICAL"
"CLIMATE_CURRENT_REQUIRED","tariff","general_electricity","climate_environment_rate","all","","","KRW/kWh","unavailable","한국전력공사","빛으로 여는 세상 2023년 3·4월호 요금조정 안내","2023","현행 기간 재검증 필요","https://home.kepco.co.kr/kepco/front/html/WZ/2023_03_04/sub2_1.html","{""schema_version"":""1.0"",""evidence_class"":null,""value_semantics"":""not_available"",""calculation_eligible"":false,""verified_as_of"":""2026-09-16"",""valid_from"":null,""valid_to_exclusive"":null,""reason"":""CURRENT_PERIOD_NOT_VERIFIED""}","값 없음. 청구기간의 기후환경요금단가 확인 전에는 총 변동요금 절감 계산 차단. 전력량요금 절감 부분만 계산 가능.","NO_NUMERIC_VALUE"
"VAT_RATE","tariff","general_electricity","vat_rate","bill","0.1","0.1","ratio","OFFICIAL","한국전력공사","전기요금(종합) 2026-06-01 시행, 한전 제작 PDF 외부 호스팅 사본","2026","PDF 1 / 청구금액 안내","https://data.cmpi.or.kr/program/board/2026%EB%85%84%EB%8F%846%EC%9B%941%EC%9D%BC%20%EC%8B%9C%ED%96%89%20%EC%A0%84%EA%B8%B0%EC%9A%94%EA%B8%88%ED%91%9C.pdf","{""schema_version"":""1.0"",""evidence_class"":""OFFICIAL"",""value_semantics"":""tariff_rate"",""calculation_eligible"":true,""verified_as_of"":""2026-09-16"",""valid_from"":""2026-06-01"",""valid_to_exclusive"":null,""confidence"":""VERIFIED_COPY""}","전기요금계에 적용; 고지서 방식의 원 미만 사사오입 필요.","VERIFIED_COPY"
"POWER_FUND_RATE","tariff","general_electricity","power_industry_fund_rate","bill","0.027","0.027","ratio","OFFICIAL","한국전력공사","전기요금(종합) 2026-06-01 시행, 한전 제작 PDF 외부 호스팅 사본","2026","PDF 1 / 청구금액 안내","https://data.cmpi.or.kr/program/board/2026%EB%85%84%EB%8F%846%EC%9B%941%EC%9D%BC%20%EC%8B%9C%ED%96%89%20%EC%A0%84%EA%B8%B0%EC%9A%94%EA%B8%88%ED%91%9C.pdf","{""schema_version"":""1.0"",""evidence_class"":""OFFICIAL"",""value_semantics"":""tariff_rate"",""calculation_eligible"":true,""verified_as_of"":""2026-09-16"",""valid_from"":""2025-07-01"",""valid_to_exclusive"":null,""confidence"":""VERIFIED_COPY""}","전력산업기반기금; 10원 미만 절사. 2025-07-01 인하.","VERIFIED_COPY"
"GRID_EF_CONSUMPTION_2023","carbon","grid_electricity","ghg_emission_factor","consumption","0.4173","0.4173","kgCO2e/kWh","OFFICIAL","온실가스종합정보센터","2025년 승인 국가 온실가스 배출·흡수계수 (2025-12-18)","2025","PDF 1; 주석 PDF 2","https://www.gir.go.kr/home/file/readDownloadFile.do?encFileId=713aa2281bb64b67265ea3152873ad93a1fbc1edce4bc51c&fileSeq=2","{""schema_version"":""1.0"",""evidence_class"":""OFFICIAL"",""value_semantics"":""emission_factor"",""calculation_eligible"":true,""verified_as_of"":""2026-09-16"",""valid_from"":""2025-12-18"",""valid_to_exclusive"":null,""basis_year"":""2023"",""publication_date"":""2025-12-18"",""scope"":""indirect"",""inventory_basis"":""2006_IPCC"",""gwp"":""AR5"",""original_unit"":""tCO2e/MWh"",""normalization"":""t/MWh -> kg/kWh: numeric value unchanged"",""selection_policy"":""latest_verified_consumer_factor_for_prospective_estimate""}","구매전력의 간접배출 절감 참고 추정에 사용. 한계발전 회피배출 또는 감축크레딧 보장값 아님.","VERIFIED_SOURCE"
"GRID_EF_GENERATION_2023","carbon","grid_electricity","ghg_emission_factor","generation","0.3844","0.3844","kgCO2e/kWh","OFFICIAL","온실가스종합정보센터","2025년 승인 국가 온실가스 배출·흡수계수 (2025-12-18)","2025","PDF 1; 주석 PDF 2","https://www.gir.go.kr/home/file/readDownloadFile.do?encFileId=713aa2281bb64b67265ea3152873ad93a1fbc1edce4bc51c&fileSeq=2","{""schema_version"":""1.0"",""evidence_class"":""OFFICIAL"",""value_semantics"":""emission_factor"",""calculation_eligible"":false,""verified_as_of"":""2026-09-16"",""valid_from"":""2025-12-18"",""valid_to_exclusive"":null,""basis_year"":""2023"",""publication_date"":""2025-12-18"",""scope"":""indirect"",""inventory_basis"":""2006_IPCC"",""gwp"":""AR5"",""original_unit"":""tCO2e/MWh"",""normalization"":""t/MWh -> kg/kWh: numeric value unchanged"",""selection_policy"":""explicit_method_only""}","발전단. PC방 구매전력에 대입하거나 소비단에 더하지 않음.","VERIFIED_SOURCE"
"GRID_EF_CONSUMPTION_2021_2023","carbon","grid_electricity","ghg_emission_factor","consumption","0.433","0.433","kgCO2e/kWh","OFFICIAL","온실가스종합정보센터","2025년 승인 국가 온실가스 배출·흡수계수 (2025-12-18)","2025","PDF 1; 주석 PDF 2","https://www.gir.go.kr/home/file/readDownloadFile.do?encFileId=713aa2281bb64b67265ea3152873ad93a1fbc1edce4bc51c&fileSeq=2","{""schema_version"":""1.0"",""evidence_class"":""OFFICIAL"",""value_semantics"":""emission_factor"",""calculation_eligible"":false,""verified_as_of"":""2026-09-16"",""valid_from"":""2025-12-18"",""valid_to_exclusive"":null,""basis_year"":""2021-2023"",""publication_date"":""2025-12-18"",""scope"":""indirect"",""inventory_basis"":""2006_IPCC"",""gwp"":""AR5"",""original_unit"":""tCO2e/MWh"",""normalization"":""t/MWh -> kg/kWh: numeric value unchanged"",""selection_policy"":""explicit_method_only""}","3년 평균 소비단. 제도상 이 평균이 요구되는 경우만 명시적으로 선택.","VERIFIED_SOURCE"
